date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:21:35	220/220	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2008:31:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fgoogle-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f576f4703270fd64e2335a08f5433212	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/google-trn-sqffa8.png	(from https://www.classcentral.com/)
18:21:36	754148/754148	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:37%20GMT	https://www.classcentral.com/institution/google	C:/My%20Web%20Sites/clone/www.classcentral.com/institution/google.html	(from https://www.classcentral.com/)
18:21:36	231/231	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2020:11:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Famazon-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=769fdd5e5fdc879377db49f65750aeb4	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/amazon-trn-sqc0bb.png	(from https://www.classcentral.com/)
18:21:37	752224/752224	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:38%20GMT	https://www.classcentral.com/institution/amazon	C:/My%20Web%20Sites/clone/www.classcentral.com/institution/amazon.html	(from https://www.classcentral.com/)
18:21:37	184/184	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2012:31:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-business.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b910d7c48aee9e8a351adbd7e5e43088	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/icon-business39ff.png	(from https://www.classcentral.com/)
18:21:38	700/700	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Mar%202023%2017:52:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fpromobar%2Fdeal.svg?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=219f98b8ed372bf9882992495b1306ad	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/promobar/deale4ca.svg	(from https://www.classcentral.com/)
18:21:38	140840/140840	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2010:23:53%20GMT	https://www.classcentral.com/report/category/best-courses/	C:/My%20Web%20Sites/clone/www.classcentral.com/report/category/best-courses/index.html	(from https://www.classcentral.com/)
18:21:38	153690/153690	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:20:33%20GMT	https://www.classcentral.com/report/online-learning-deals/	C:/My%20Web%20Sites/clone/www.classcentral.com/report/online-learning-deals/index.html	(from https://www.classcentral.com/)
18:21:38	14628/14628	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2017:29:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Fhomepage-discover-01.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=be3c82970550f93f6ff6a8ce27ecbc91	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/homepage-discover-0149dd.png	(from https://www.classcentral.com/)
18:21:39	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2010:06:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f1c37d68ba75a2d79060c761015d13dd	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard24a9.png	(from https://www.classcentral.com/)
18:21:40	772677/772677	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:41%20GMT	https://www.classcentral.com/university/harvard	C:/My%20Web%20Sites/clone/www.classcentral.com/university/harvard.html	(from https://www.classcentral.com/)
18:21:41	3875/3875	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2001:43:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=e177bee72e03d5df7c50177940004b51	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard12fb.png	(from https://www.classcentral.com/)
18:21:42	236/236	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2011:29:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4d76acd20763cefaed85c13fb5372a5f	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford5813.png	(from https://www.classcentral.com/)
18:21:42	3246/3246	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2008:36:47%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=88952c24aeee5f18451e40581c99deac	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford692f.png	(from https://www.classcentral.com/)
18:21:45	737014/737014	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:46%20GMT	https://www.classcentral.com/university/iit-kharagpur	C:/My%20Web%20Sites/clone/www.classcentral.com/university/iit-kharagpur.html	(from https://www.classcentral.com/)
18:21:45	235/235	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2011:49:47%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=dbb147b3f2122e282590dfa390774c91	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpurbad5.png	(from https://www.classcentral.com/)
18:21:45	4415/4415	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2006:06:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=240da08e01eed98192e99ce4f1d6ce97	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpur3e7e.png	(from https://www.classcentral.com/)
18:21:45	239/239	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2013:38:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=02800637beb3661f9470dadb7ad3e8d8	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit7179.png	(from https://www.classcentral.com/)
18:21:46	741/741	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2014:31:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=5e57f727cf0057460f8bee7213cd3539	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit6803.png	(from https://www.classcentral.com/)
18:21:47	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2006:06:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=2178a591a83a18a7787fa7f546bb197c	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricec4e3.png	(from https://www.classcentral.com/)
18:21:48	755312/755312	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:49%20GMT	https://www.classcentral.com/university/rice	C:/My%20Web%20Sites/clone/www.classcentral.com/university/rice.html	(from https://www.classcentral.com/)
18:21:48	4913/4913	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2006:06:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=a4cd65fffbdcfa9e4f713a0f8727ca9f	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricecc22.png	(from https://www.classcentral.com/)
18:21:49	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2009:11:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=93aa888ff0997150eb3cd10fd4793843	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm5204.png	(from https://www.classcentral.com/)
18:21:50	739321/739321	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:51%20GMT	https://www.classcentral.com/university/iitm	C:/My%20Web%20Sites/clone/www.classcentral.com/university/iitm.html	(from https://www.classcentral.com/)
18:21:50	5548/5548	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2005:00:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=78fd57bad00a8445c4a83e942421bdfa	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm3280.png	(from https://www.classcentral.com/)
18:21:51	229/229	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2011:43:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a591532afd41f2ce4428d919445e07c6	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia9b1a.png	(from https://www.classcentral.com/)
18:21:52	748402/748402	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:53%20GMT	https://www.classcentral.com/university/columbia	C:/My%20Web%20Sites/clone/www.classcentral.com/university/columbia.html	(from https://www.classcentral.com/)
18:21:52	2387/2387	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2018:46:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=cda5c4e367a8d8597981733b1a1e2020	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia3755.png	(from https://www.classcentral.com/)
18:21:53	237/237	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2010:42:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4e41c1451711a035caa7d02d9d276d15	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornella27f.png	(from https://www.classcentral.com/)
18:21:54	733699/733699	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:55%20GMT	https://www.classcentral.com/university/cornell	C:/My%20Web%20Sites/clone/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
18:21:54	4778/4778	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2016:02:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c281a17cd599f91a73543731494ff4de	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornell9c0f.png	(from https://www.classcentral.com/)
18:21:55	238/238	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Sep%202022%2009:07:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=7591ca2c569462d7117aa23378267c2e	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh47df.png	(from https://www.classcentral.com/)
18:21:56	782093/782093	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:51:57%20GMT	https://www.classcentral.com/university/edinburgh	C:/My%20Web%20Sites/clone/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
18:21:56	5180/5180	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2009:41:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=02e1424f140c413a5f4bff39345aade7	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh3216.png	(from https://www.classcentral.com/)
18:21:58	241/241	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2010:16:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d06c10c597caa799bfb87e0053557753	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue21f6.png	(from https://www.classcentral.com/)
18:21:58	740674/740674	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:52:00%20GMT	https://www.classcentral.com/university/purdue	C:/My%20Web%20Sites/clone/www.classcentral.com/university/purdue.html	(from https://www.classcentral.com/)
18:21:58	1879/1879	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2008:18:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=57260d55af3c798ab3c3c38fd644d5dc	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue39cf.png	(from https://www.classcentral.com/)
18:22:00	203/203	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2011:05:31%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3d58c48b5efe9a51f65f424dd4af6262	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/pennab51.png	(from https://www.classcentral.com/)
18:22:00	794455/794455	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:52:02%20GMT	https://www.classcentral.com/university/penn	C:/My%20Web%20Sites/clone/www.classcentral.com/university/penn.html	(from https://www.classcentral.com/)
18:22:01	2471/2471	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2023:55:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=9be4953459c0a57a968f58552de3da24	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/penn0cdc.png	(from https://www.classcentral.com/)
18:22:02	170/170	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2011:46:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=57ad7d266b06143d32665738cbaff375	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukedf08.png	(from https://www.classcentral.com/)
18:22:03	761296/761296	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:52:04%20GMT	https://www.classcentral.com/university/duke	C:/My%20Web%20Sites/clone/www.classcentral.com/university/duke.html	(from https://www.classcentral.com/)
18:22:03	1630/1630	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2008:37:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7badaeb1866525d65f9e1b769fd1c8a8	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukebf93.png	(from https://www.classcentral.com/)
18:22:04	220/220	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2009:41:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=031c94c40f8a9dfb3a6ffdbd8fd257ad	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umichb05a.png	(from https://www.classcentral.com/)
18:22:05	789796/789796	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:52:06%20GMT	https://www.classcentral.com/university/umich	C:/My%20Web%20Sites/clone/www.classcentral.com/university/umich.html	(from https://www.classcentral.com/)
18:22:05	2702/2702	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2019:10:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c3639dfc0b29edccbff274081475d99f	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umich1bfb.png	(from https://www.classcentral.com/)
18:22:07	174/174	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2010:16:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=62444c850e8c2df63744ab05e62b1a08	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqc43d.png	(from https://www.classcentral.com/)
18:22:07	828043/828043	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:52:08%20GMT	https://www.classcentral.com/provider/coursera	C:/My%20Web%20Sites/clone/www.classcentral.com/provider/coursera.html	(from https://www.classcentral.com/)
18:22:07	1346/1346	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2021:47:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=25870ffbba482c2c8dca6ab7233fa851	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqf873.png	(from https://www.classcentral.com/)
18:22:09	202/202	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Dec%202022%2005:26:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4bb43d8fa5044a85c1f1880d58630cd9	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sq7d7a.png	(from https://www.classcentral.com/)
18:22:10	829759/829759	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:52:11%20GMT	https://www.classcentral.com/provider/edx	C:/My%20Web%20Sites/clone/www.classcentral.com/provider/edx.html	(from https://www.classcentral.com/)
18:22:10	2103/2103	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2013:54:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=86be374faaa2c332611cd8a1cb508975	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sqe227.png	(from https://www.classcentral.com/)
18:22:11	215/215	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2007:48:42%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=c69690bc75957912c28643eddaf2ae9b	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sq1970.png	(from https://www.classcentral.com/)
18:22:12	836974/836974	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:52:13%20GMT	https://www.classcentral.com/provider/futurelearn	C:/My%20Web%20Sites/clone/www.classcentral.com/provider/futurelearn.html	(from https://www.classcentral.com/)
18:22:12	1603/1603	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2009:41:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=890afa9595255a6e9b8884ddc515d769	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sqc75e.png	(from https://www.classcentral.com/)
18:22:13	206/206	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2010:42:43%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3683868b4f1d2268e0295daca76448bc	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sqd9e7.png	(from https://www.classcentral.com/)
18:22:14	766499/766499	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Mar%202023%2012:52:15%20GMT	https://www.classcentral.com/provider/udemy	C:/My%20Web%20Sites/clone/www.classcentral.com/provider/udemy.html	(from https://www.classcentral.com/)
18:22:14	1382/1382	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2012:11:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=918f4790c5c5818a022e23be21061434	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sq6b36.png	(from https://www.classcentral.com/)
18:22:14	7602/7602	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:52:16%20GMT	https://www.classcentral.com/provider/swayam	C:/My%20Web%20Sites/clone/www.classcentral.com/provider/swayam	(from https://www.classcentral.com/)
18:22:15	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2010:39:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=88931fa05e58c8ad6ecb7b60e18810cd	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sqb82e.png	(from https://www.classcentral.com/)
18:22:15	2696/2696	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2017:02:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d66b9084f03e29797282e157f846187f	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sq20ea.png	(from https://www.classcentral.com/)
18:22:15	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2012:52:17%20GMT	https://www.classcentral.com/provider/linkedin-learning	C:/My%20Web%20Sites/clone/www.classcentral.com/provider/linkedin-learning.137.delayed	(from https://www.classcentral.com/)
18:22:15	242/242	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2013:38:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a6426a8fce21144823f0f9b66a145643	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq6510.png	(from https://www.classcentral.com/)
18:22:16	1749/1749	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2017:02:56%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7deeee41ea2d12f795bfdc405a89c496	C:/My%20Web%20Sites/clone/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq8c39.png	(from https://www.classcentral.com/)
